"BehaviorSpace results (NetLogo 6.3.0)"
"farming_climate_change.nlogo"
"RCP-experiment-1"
"11/24/2024 16:04:08:734 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","64","0","64"
"[run number]","max-alt-cost-coeff","SLRrate","green-org","starting-temp","look-ahead-blue","dev-discount-red","time-btw-buy-blue","blue-org","run-time","profit-threshold-red","sell-bonus-red","dev-discount-blue","time-btw-buy-red","dev-discount-green","max-base-cost","time-btw-buy-green","look-ahead-green","profit-threshold-blue","profit-threshold-green","look-ahead-red","max-altitude","sell-bonus-blue","sell-bonus-green","red-org","min-base-cost","[step]","sum [money] of farm-orgs with [org-color = red]","sum [money] of farm-orgs with [org-color = blue]","sum [money] of farm-orgs with [org-color = green]","sum [farm-agri-output] of farms with [color = red]","sum [farm-agri-output] of farms with [color = blue]","sum [farm-agri-output] of farms with [color = green]"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","257","952415.8698874236","857438.495945141","656799.0993756942","784.7949008948684","820.7711878106164","550.0504413633447"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","265","1039279.6861269132","1094333.6690665178","576021.3864679238","806.664058469792","895.6457071672627","492.7819013830837"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","170","418626.7918684204","399238.8123266276","307330.5872507069","539.0998235676884","607.0809911054523","410.1937728064105"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","263","856617.6194875091","904518.2000850884","654890.035107502","696.1208380143327","806.0526436187408","570.8935118187511"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","258","960261.5893568824","865644.0687040957","662297.6163639184","784.5719469458792","820.5572758954661","549.8516988224212"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","266","1047345.1777699713","1103288.9532171977","580948.1984457105","806.5491643058142","895.528415067994","492.68119777867014"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","264","863575.8450080274","912575.6800902059","660596.1661188632","695.8225520518315","805.7480005117519","570.6131011361088"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","259","968105.079397472","873847.5024604074","667794.14600309","784.349004058955","820.3433756311763","549.6529639171589"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","171","424017.7901040973","405309.6222376821","311432.524978771","539.0998235676884","607.0809911054523","410.1937728064105"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","267","1055409.520503628","1112243.0644834177","585874.0034066668","806.4342733656846","895.4111266220054","492.58049609562795"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","265","870531.0878638633","920630.1138928635","666299.4931844502","695.5242855835896","805.443380265762","570.3327065587035"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","260","975946.3401197782","882048.7973305492","673288.688369539","784.1260722306168","820.129487014179","549.4542366448983"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","172","429408.7883397742","411380.4321487366","315534.46270683507","539.0998235676884","607.0809911054523","410.1937728064106"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","268","1063472.7143601167","1121196.002901705","590798.8013700027","806.3193856488679","895.2938418287378","492.47979633358676"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","266","877483.3482498679","928681.5017215692","672000.0164652378","695.2260386004591","805.1387828705717","570.0523280787623"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","173","434799.7865754511","417451.2420597911","319636.40043489914","539.0998235676883","607.0809911054521","410.19377280641055"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","269","1071534.759371665","1130147.7685085812","595722.5923549244","806.2045011548273","895.1765606876307","492.3790984921766"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","261","983785.371634352","890247.9534309583","678781.2435395689","783.903151457387","819.915610040907","549.2555170029812"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","267","884432.6263608008","936729.843804729","677697.736122123","694.9278110932951","804.8342083159848","569.7719656885156"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","262","991622.1740517099","898444.9708780362","684271.8115894564","783.6802417357882","819.7017447077931","549.0568049887494"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","270","1079595.6555704954","1139098.3613405626","600645.3763806347","806.0896198830262","895.0592831981259","492.2784025710274"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","174","440190.784811128","423522.0519708456","323738.3381629633","539.0998235676885","607.0809911054522","410.19377280641055"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","268","891378.9223913304","944775.1403706471","683392.6523159249","694.6296030529544","804.5296565918062","569.4916193801952"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","263","999456.7474823333","906639.8497881489","689760.3925954519","783.4573430623435","819.4878910112711","548.8581005995457"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","175","445581.7830468049","429592.8618819001","327840.2758910274","539.0998235676884","607.0809911054523","410.1937728064105"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","269","898322.2365360333","952817.3916475255","689084.7652073853","694.3314144702974","804.2251276878442","569.2112891460363"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","271","1078490.0876954915","1134360.255850826","604775.1534663325","871.460204594225","946.8677272651548","507.4190149468919"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","264","1007289.0920366691","914832.5902776266","695246.986633779","783.2344554335772","819.2740489477741","548.6594038327135"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","176","450972.7812824818","435663.6717929546","331942.21361909155","539.0998235676884","607.0809911054523","410.19377280641055"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","270","905262.5689893952","960856.5978634646","694774.0749571681","694.0332453361867","803.9206215939087","568.9309749782763"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","272","1087203.4649100504","1143827.696880165","609848.2796976974","871.3377214558908","946.7441029339155","507.31262313648983"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","265","1015119.2078251293","923023.192462764","700731.5937806349","783.0115788460129","819.060218513737","548.4607146855968"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","177","456363.7795181587","441734.4817040091","336044.1513471557","539.0998235676884","607.0809911054522","410.19377280641055"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","273","1095915.6173281767","1153293.9017048394","614920.3420308321","871.2152418126369","946.6204824674385","507.20623331346826"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","271","908554.26754581","961352.7722464628","697614.4562258597","735.3441490892343","851.0501503386358","587.7203025691264"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","266","1022947.094958091","931211.6564598199","706214.2141121903","782.788713296176","818.8463997055949","548.2620331555404"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","178","461754.7777538356","447805.2916150636","340146.08907521976","539.0998235676884","607.0809911054522","410.1937728064106"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","274","1104626.5449848156","1162758.8703634907","619991.3404856065","871.0927656638903","946.4968658651317","507.09984547744284"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","272","915904.5605421956","969860.047531683","703488.6853644662","735.0292996385617","850.727528522024","587.4229138606453"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","179","467145.7759895125","453876.1015261181","344248.02680328384","539.0998235676884","607.0809911054522","410.1937728064106"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","267","1030772.753545897","939397.9823850177","711694.8477045891","782.5658587805918","818.6325925197824","548.0633592398895"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","273","923251.7052498823","978364.0968398957","709359.9407822223","734.7144707686714","850.4049308212743","587.1255417756125"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","268","1038596.1836988549","947582.170354545","717173.494633949","782.3430152957866","818.4187969527361","547.8646929359904"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","275","1113336.2479149064","1172222.6028947546","625061.2750818868","870.9702930090787","946.3732531264048","506.9934596280292"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","274","930595.7018745812","986864.9204121516","715228.2226452818","734.3996624698902","850.0823572255945","586.828186305952"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","180","472536.7742251894","459946.9114371726","348349.96453134797","539.0998235676885","607.0809911054522","410.1937728064105"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","269","1046417.3855272378","955764.220484554","722650.154976361","782.1201828382865","818.2050130008919","547.6660342411895"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","276","1122044.7261533826","1181685.0993372612","630130.1458395353","870.8478238476288","946.2496442506673","506.88707576484353"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","270","1054236.359141284","963944.1328911608","728124.8288078893","781.8973614046187","817.9912406606863","547.4673831528344"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","275","937936.5506219066","995362.5184893935","721093.5311197178","734.0848747325479","849.7598077241952","586.5308474435902"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","277","1130751.9797351724","1191146.3597296344","635197.9527784103","870.7253581789682","946.1260392373282","506.7806938875016"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","278","1139458.0086951975","1200606.3841104924","640264.6959183664","870.6028960025249","946.0024380857967","506.6743139956197"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","271","1055702.864651197","959686.4514404463","730868.4958712386","845.9164414066693","864.4591871466359","565.3768566351192"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","276","945274.2516973764","1003856.8913124565","726955.8663715223","733.7701075469772","849.437282306289","586.2335251804559"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","272","1064159.660285901","968328.7753607795","736520.190586942","845.6795634704042","864.2323920333212","565.1694715703396"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","279","1148162.8130683748","1210065.1725184473","645330.3752792545","870.4804373177257","945.8788407954822","506.56793608881367"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","277","952608.8053064115","1012348.0391220674","732815.2285666071","733.4553609035133","849.1147809610919","585.9362195084807"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","273","1072614.0872608707","976968.8314524657","742169.8115305003","845.4426974969731","864.0056091686229","564.9620943558249"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","280","1156866.3928896147","1219522.7249921053","650394.9908809215","870.3579821239978","945.7552473657938","506.4615601666995"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","278","959940.2116543364","1020835.9621588456","738671.6178708031","733.1406347924946","848.7923036778213","585.6389304195985"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","181","472559.89470753295","455970.2838482271","342502.0792594121","581.8684002593626","653.4798008714854","463.8656838136501"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","274","1081066.1456956973","985606.6198379534","747817.3587803886","845.2058434826639","863.7788385487665","564.7547249888286"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","281","1165568.7481938223","1228979.0415700667","655458.5427432104","870.2355304207697","945.6316577961412","506.35518622889396"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","279","967268.470946379","1029320.6606633026","744525.0344498606","732.8259292042619","848.4698504456971","585.3416579057474"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","275","1089515.835709935","994242.1406396532","753462.8324150547","844.9690014237668","863.5520801699787","564.5473634666049"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","182","478378.5787101266","462505.081856942","347140.73609754856","581.8684002593625","653.4798008714855","463.8656838136501"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","282","1174269.879015897","1238434.122290926","660521.0308859606","870.1130822074681","945.5080720859337","506.2488142750128"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","280","974593.5833876706","1037802.134875842","750375.4784694492","732.5112441291592","848.147421253942","585.0444019588659"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","283","1182969.785390732","1247887.967193272","665582.4553290072","869.9906374835211","945.3844902345807","506.1424443046728"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","276","1097963.1574231007","1002875.393979938","759106.2325129188","844.7321713165718","863.3253340284843","564.3400097864087"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","281","981915.5491832459","1046280.3850367598","756222.9500951582","732.1965795575328","847.8250160917812","584.7471625708969"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","183","484197.2627127202","469039.87986565684","351779.39293568506","581.8684002593625","653.4798008714854","463.86568381365015"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","284","1191668.4673532157","1257340.5763156868","670642.8160921822","869.8681962483563","945.2609122414915","506.03607631748986"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","282","989234.3685380432","1054755.4113862442","762067.4494924961","731.881935479732","847.5026349484424","584.4499397337853"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","277","1106408.1109546744","1011506.3799811432","764747.5591523737","844.4953531573691","863.0986001205121","564.1326639454956"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","184","490015.9467153138","475574.6778743717","356418.04977382155","581.8684002593625","653.4798008714854","463.8656838136501"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","285","1200365.9249382296","1266791.9496967476","675702.113195313","869.7457585014012","945.1373381060752","505.9297103130806"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","283","996550.0416569043","1063227.2141643758","767908.9768268908","731.5673118861091","847.1802778131549","584.1527334394788"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","185","495834.63071790745","482109.47588308656","361056.70661195804","581.8684002593625","653.4798008714854","463.8656838136501"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","278","1114850.696424099","1020135.098765566","770386.8124117849","844.2585469424503","862.8718784422882","563.9253259411216"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","284","1003862.5687445744","1071695.7936111274","773747.5322636901","731.2527087670189","846.8579446751515","583.8555436799276"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","279","1123290.91395078","1028761.5504554664","776023.9923694903","844.0217526681064","862.6451689900414","563.7179957705442"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","286","1204963.2589606505","1265992.885375025","677264.0586582236","908.011407493962","989.2902295375956","531.0929421310909"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","186","501653.3147205011","488644.2738918014","365695.36345009453","581.8684002593625","653.4798008714854","463.8656838136501"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","285","1011171.9500057027","1080161.149966364","779583.115968161","730.9381261128191","846.5356355236667","583.5583704470852"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","287","1214042.081287903","1275884.4855169044","682573.8643886349","907.8822327252451","989.1600141879444","530.980573041131"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","280","1131728.7636540863","1037385.7351730664","781659.0991038005","843.7849703306301","862.4184717599996","563.5106734310206"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","187","507471.9987230947","495179.0719005163","370334.020288231","581.8684002593625","653.4798008714854","463.8656838136501"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","281","1140164.2456533494","1046007.6530405503","787292.1326929986","843.5481999263142","862.1917867483925","563.3033589198094"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","286","1014832.1684648414","1069728.1280531767","782040.4301888234","769.0522680829766","904.1483462828143","604.9796381659557"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","188","513290.6827256883","501713.86990923114","374972.6771263675","581.8684002593625","653.4798008714855","463.8656838136501"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","288","1223119.6119038044","1285774.7835455835","687882.5464489436","907.7530615901453","989.029802867898","530.8682060308619"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","287","1022519.382751937","1078766.1987173676","788087.080949015","768.7214287095643","903.807066419087","604.6650760191619"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","282","1148597.360067864","1054627.3041800647","792923.0932153403","843.311441451452","861.9651139514491","563.0960522341693"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","189","519109.36672828195","508248.667917946","379611.333964504","581.8684002593625","653.4798008714855","463.8656838136501"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","289","1232195.850844685","1295663.7795013518","693190.1048599423","907.6238940880629","988.8995955768349","530.75584109988"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","288","1030203.2888602604","1087800.856839477","794130.5862591135","768.3906108323313","903.4658122109528","604.3505310098495"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","190","524928.0507308756","514783.46592666087","384249.9908026405","581.8684002593625","653.4798008714854","463.8656838136501"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","283","1157028.1070168873","1063244.6887137187","798551.9807490539","843.0746949023369","861.7384533653996","562.8887533713604"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","289","1037883.8870046717","1096832.102675947","800170.9462904098","768.0598144411342","903.124583646988","604.0360031296317"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","284","1165456.48661964","1071859.8067635833","804178.7953723404","842.8379602752642","861.5118049864747","562.681462328643"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","290","1241270.798146869","1305551.473424493","698496.5396424201","907.4947302183974","988.7693923141346","530.6434782477827"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","191","530746.7347334692","521318.2639353757","388888.647640777","581.8684002593626","653.4798008714854","463.8656838136501"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","290","1045561.1773999301","1105859.9364831045","806208.161214111","767.7290395258311","902.7833807157697","603.7214923701233"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","285","1173882.4989953053","1080472.6584516924","809803.5371633732","842.601237566528","861.2851688109055","562.4741791032784"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","291","1250344.4538466746","1315437.865355285","703801.8508171618","907.3655699805497","988.6391930791757","530.5311174741668"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","291","1053235.160260693","1114884.3585171632","812242.2312013404","767.3982860762842","902.4422034058791","603.4069987229432"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","192","536565.4187360628","527853.0619440905","393527.3044789135","581.8684002593625","653.4798008714855","463.86568381365015"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","292","1060905.8358015164","1123905.369034222","818273.1564231375","767.067554082358","902.1010517058984","603.0925221797125"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","292","1259416.8179804138","1325322.9553339982","709106.0384049482","907.2364133739198","988.5089978713372","530.4187587786295"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","193","542384.1027386565","534387.8599528053","398165.96131705","581.8684002593624","653.4798008714855","463.86568381365015"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","286","1176661.2031430295","1072682.1879000415","804141.1737002985","889.9515184034019","910.7823464414786","626.0522425027272"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","293","1068573.2042368557","1132922.968290266","824300.937050458","766.7368435339206","901.7599256044131","602.778062732055"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","293","1268487.890584393","1335206.743400898","714409.1024265558","907.107260397908","988.3788066899983","530.3064021607678"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","194","548202.7867412501","540922.6579615201","402804.6181551865","581.8684002593625","653.4798008714855","463.8656838136501"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","287","1185558.2233026822","1081787.6326594513","810399.4816470603","889.7020159652751","910.5444759409811","625.8307946761686"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","294","1076237.265781064","1141937.1565411661","830325.573254174","766.4061544208423","901.4188250900114","602.463620371598"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","294","1277557.671694912","1345089.2295962435","719711.0429027576","906.9781110519144","988.2486195345379","530.1940476201787"
"1","2","0","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","195","554021.4707438437","547457.4559702349","407443.27499332296","581.8684002593626","653.4798008714854","463.8656838136501"
"2","2","0.0033","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","295","1286626.1613482654","1354970.4139602869","725011.8598543223","906.8489653353399","988.1184364043355","530.0816951564597"
"4","2","0.0088","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","295","1083898.020648394","1150947.934042679","836347.0652050737","766.0754867329969","901.0777501512833","602.149195089971"
"3","2","0.0062","true","26","80","0.48","15","true","300","0","1","0","15","0","10000","15","20","0","0","30","25","1","1","true","5000","288","1194452.748563686","1090890.698843067","816655.575203043","889.4525261003844","910.306618361566","625.6093555982658"
